AREA,PERIMETER,NAFO_,NAFO_ID,ZONE
0.00000479600,0.00870184000,"102","0",
0.00000570696,0.01111780000,"103","0",
0.00001045140,0.01559000000,"104","0",
0.00000688417,0.01209610000,"105","0",
0.00000970018,0.01503520000,"106","0",
0.00000490297,0.00878456000,"107","0",
0.00047541100,0.10270600000,"108","0",
0.00015265400,0.05714520000,"109","0",
0.00004849070,0.03082740000,"110","0",
0.00000852129,0.01212690000,"111","0",
0.00000700299,0.01216750000,"112","0",
0.00033541300,0.07897400000,"113","0",
0.00001779340,0.01685710000,"114","0",
0.00004150230,0.04042310000,"115","0",
0.00000067407,0.00370689000,"116","0",
0.00000803002,0.01213940000,"117","0",
0.00709752000,0.57780100000,"118","0",
0.00000494424,0.00917829000,"119","0",
0.00000480431,0.00874750000,"120","0",
0.00000493268,0.00879117000,"121","0",
0.00004058350,0.03084660000,"122","0",
0.00000478409,0.01098950000,"123","0",
0.00019535500,0.07386320000,"124","0",
0.00112262000,0.22903400000,"125","0",
0.00003173290,0.03216440000,"126","0",
0.00000625230,0.00976894000,"127","0",
0.00000808833,0.01218600000,"128","0",
0.00009290130,0.04503340000,"129","0",
0.00000483934,0.01101400000,"130","0",
0.00000478409,0.01099830000,"131","0",
0.00003574070,0.04149390000,"132","0",
0.00000464507,0.00863177000,"133","0",
0.00001765230,0.01717510000,"134","0",
0.00001360900,0.01916010000,"135","0",
0.00000633974,0.00988845000,"136","0",
0.00001897680,0.02203770000,"137","0",
0.00010498000,0.07063190000,"138","0",
0.00013726300,0.06758560000,"139","0",
0.00003552640,0.02848130000,"140","0",
0.00001257290,0.01407460000,"141","0",
0.00001036670,0.01205760000,"142","0",
0.00000481072,0.01103360000,"143","0",
0.00000481752,0.01099830000,"144","0",
0.00000487665,0.00874776000,"145","0",
0.00001117940,0.01370010000,"146","0",
0.00001957830,0.02032460000,"147","0",
0.00006332180,0.03968680000,"148","0",
0.00003015240,0.02212350000,"149","0",
0.00000490611,0.01107090000,"150","0",
0.00004900700,0.02981540000,"151","0",
0.00000336560,0.00790383000,"152","0",
0.00144765000,0.23498200000,"153","0",
0.00042973600,0.12448200000,"154","0",
0.00000776933,0.01201650000,"155","0",
0.00026931500,0.08386630000,"156","0",
0.00097695100,0.20887900000,"157","0",
0.00001456490,0.01525010000,"158","0",
0.00021063400,0.06613390000,"159","0",
0.00001494680,0.02429200000,"160","0",
0.00000499868,0.01080840000,"161","0",
0.00094151000,0.18943800000,"162","0",
0.00010527800,0.05900450000,"163","0",
0.00002846120,0.02447960000,"164","0",
0.00001236530,0.01608740000,"165","0",
0.00000557741,0.01110470000,"166","0",
0.00003789320,0.02766980000,"167","0",
0.00137113000,0.34053300000,"168","0",
0.00000476970,0.00871275000,"169","0",
0.00000634020,0.00989050000,"170","0",
0.00001091250,0.01535350000,"171","0",
0.00000733329,0.01177830000,"172","0",
0.00001387070,0.01801380000,"173","0",
0.00001439790,0.01513210000,"174","0",
0.00000766321,0.01460460000,"175","0",
0.00002505700,0.02587660000,"176","0",
0.00018065100,0.07924930000,"177","0",
0.00007689740,0.04474660000,"178","0",
